scenario,replicate,family,mask,cardinality,reference_value,planning_value
moderate,8,retained_certificates,26,3,1.1849301882414665,1.1866930782414542
moderate,8,retained_certificates,27,4,1.6516929394843585,1.6516132350434205
moderate,8,retained_certificates,28,3,0.1348739107035799,0.1533588657686642
moderate,8,retained_certificates,29,4,0.9884627562433814,0.9849799553483751
moderate,8,retained_certificates,30,4,1.1849301882414665,1.1866930782414542
moderate,8,retained_certificates,31,5,1.6516929394843585,1.6516132350434205
moderate,8,retained_certificates,32,1,0.1424387573350474,0.14510282542255437
moderate,8,retained_certificates,33,2,1.053214261929364,1.0474015543252895
moderate,8,retained_certificates,34,2,1.183093298430323,1.183093298430323
moderate,8,retained_certificates,35,3,1.6516929394843585,1.6516132350434205
moderate,8,retained_certificates,36,2,0.1424387573350474,0.14510282542255437
moderate,8,retained_certificates,37,3,1.053214261929364,1.0474015543252895
moderate,8,retained_certificates,38,3,1.183093298430323,1.183093298430323
moderate,8,retained_certificates,39,4,1.6516929394843585,1.6516132350434205
moderate,8,retained_certificates,40,2,0.1424387573350474,0.14510282542255437
moderate,8,retained_certificates,41,3,1.053214261929364,1.0474015543252895
moderate,8,retained_certificates,42,3,1.183093298430323,1.183093298430323
moderate,8,retained_certificates,43,4,1.6516929394843585,1.6516132350434205
moderate,8,retained_certificates,44,3,0.1424387573350474,0.14510282542255437
moderate,8,retained_certificates,45,4,1.053214261929364,1.0474015543252895
moderate,8,retained_certificates,46,4,1.183093298430323,1.183093298430323
moderate,8,retained_certificates,47,5,1.6516929394843585,1.6516132350434205
moderate,8,retained_certificates,48,2,0.2773126680386273,0.29846169119121857
moderate,8,retained_certificates,49,3,1.053214261929364,1.0474015543252895
moderate,8,retained_certificates,50,3,1.1849301882414665,1.1866930782414542
moderate,8,retained_certificates,51,4,1.6516929394843585,1.6516132350434205
moderate,8,retained_certificates,52,3,0.2773126680386273,0.29846169119121857
moderate,8,retained_certificates,53,4,1.053214261929364,1.0474015543252895
moderate,8,retained_certificates,54,4,1.1849301882414665,1.1866930782414542
moderate,8,retained_certificates,55,5,1.6516929394843585,1.6516132350434205
moderate,8,retained_certificates,56,3,0.2773126680386273,0.29846169119121857
moderate,8,retained_certificates,57,4,1.053214261929364,1.0474015543252895
moderate,8,retained_certificates,58,4,1.1849301882414665,1.1866930782414542
moderate,8,retained_certificates,59,5,1.6516929394843585,1.6516132350434205
moderate,8,retained_certificates,60,4,0.2773126680386273,0.29846169119121857
moderate,8,retained_certificates,61,5,1.053214261929364,1.0474015543252895
moderate,8,retained_certificates,62,5,1.1849301882414665,1.1866930782414542
moderate,8,retained_certificates,63,6,1.6516929394843585,1.6516132350434205
moderate,9,operational,0,0,0.0,0.0
moderate,9,operational,1,1,0.46413897578844265,0.4653787977490804
moderate,9,operational,2,1,0.4258474828789649,0.42851657584186587
moderate,9,operational,3,2,0.7011013438010179,0.7036484041407496
moderate,9,operational,4,1,7.896304843946211e-05,7.896304843946211e-05
moderate,9,operational,5,2,0.46420470223102805,0.4654350424085383
moderate,9,operational,6,2,0.4258509003332862,0.42851997514605467
moderate,9,operational,7,3,0.7011311133975551,0.7036768594717207
moderate,9,operational,8,1,-8.030266634762029e-06,-8.030266634762029e-06
moderate,9,operational,9,2,0.4641381694574922,0.46537812002175594
moderate,9,operational,10,2,0.42584745241645505,0.4285165454826205
moderate,9,operational,11,3,0.7011004327486972,0.7036475277571417
moderate,9,operational,12,2,5.6311832878463974e-05,5.6311832878463974e-05
moderate,9,operational,13,3,0.46418345816755213,0.46541688304479356
moderate,9,operational,14,3,0.42585017524134416,0.4285192540367082
moderate,9,operational,15,4,0.7011208285440191,0.7036670325350309
moderate,9,operational,16,1,-0.17083952384009216,-0.1715836859399631
moderate,9,operational,17,2,0.453739627708154,0.4548562439250179
moderate,9,operational,18,2,0.21449773509249015,0.21494637920590787
moderate,9,operational,19,3,0.6935769876488473,0.6981230466659896
moderate,9,operational,20,2,-0.15782890071759104,-0.15849925523049047
moderate,9,operational,21,3,0.45420016282810804,0.45522354170284407
moderate,9,operational,22,3,0.22826281062550535,0.22924432994185517
moderate,9,operational,23,4,0.6943662749340991,0.6985605296859716
moderate,9,operational,24,2,-0.11060658296939385,-0.11183851200317818
moderate,9,operational,25,3,0.45840018511534186,0.46042158017315193
moderate,9,operational,26,3,0.2602465432172778,0.2612861548318528
moderate,9,operational,27,4,0.6949211637415469,0.6989172857263166
moderate,9,operational,28,3,-0.10813555245152218,-0.10927531255172296
moderate,9,operational,29,4,0.4679529093499215,0.47039466136415564
moderate,9,operational,30,4,0.2613385049682422,0.26239803810987805
moderate,9,operational,31,5,0.6963349733704605,0.6997253382736273
moderate,9,operational,32,1,-2.434305908938228e-05,-2.434305908938228e-05
moderate,9,operational,33,2,0.4641254314618597,0.4653671730390765
moderate,9,operational,34,2,0.4258467903963461,0.4285158855602136
moderate,9,operational,35,3,0.7010952535815318,0.7036425700176134
moderate,9,operational,36,2,6.213703755486577e-05,6.213703755486577e-05
moderate,9,operational,37,3,0.4641902808103153,0.46542271935997137
moderate,9,operational,38,3,0.42585069635529305,0.42851977261986063
moderate,9,operational,39,4,0.7011243156539648,0.7036703645902267
moderate,9,operational,40,2,-2.4389923317880147e-05,-2.4389923317880147e-05
moderate,9,operational,41,3,0.4641200189474288,0.4653625252043647
moderate,9,operational,42,3,0.4258456590575195,0.4285147606393074
moderate,9,operational,43,4,0.7010911809996347,0.7036386665939705
moderate,9,operational,44,3,3.2710124746149205e-05,3.2710124746149205e-05
moderate,9,operational,45,4,0.4641768893303082,0.4654112820068974
moderate,9,operational,46,4,0.4258499305922103,0.4285190106032295
moderate,9,operational,47,5,0.7011150316295658,0.7036614940883914
moderate,9,operational,48,2,-0.06565619693758729,-0.06626216695309628
moderate,9,operational,49,3,0.482303920683091,0.4844206541662355
moderate,9,operational,50,3,0.29564949245612526,0.29763335234613564
moderate,9,operational,51,4,0.6971252390815761,0.7001737409464632
moderate,9,operational,52,3,-0.06036391253363771,-0.06112800661785345
moderate,9,operational,53,4,0.49718025370880836,0.4988382146103034
moderate,9,operational,54,4,0.297573059974805,0.29909981616945824
moderate,9,operational,55,5,0.6995264372681667,0.7019633574328936
moderate,9,operational,56,3,-0.04120269261037368,-0.042356345384570115
moderate,9,operational,57,4,0.509508584065145,0.5113260133054678
moderate,9,operational,58,4,0.31152916070478076,0.31295433457476696
moderate,9,operational,59,5,0.6997072936918904,0.7021262679490756
moderate,9,operational,60,4,-0.043420875213290966,-0.04375642935076618
moderate,9,operational,61,5,0.5165006383390018,0.5182952049231528
moderate,9,operational,62,5,0.30547727758834897,0.3066942880531056
moderate,9,operational,63,6,0.7013338258721444,0.7035328934910452
moderate,9,retained_certificates,0,0,0.0,0.0
moderate,9,retained_certificates,1,1,0.4439108609730402,0.445057083631621
moderate,9,retained_certificates,2,1,0.24231704920453634,0.24456026071592118
moderate,9,retained_certificates,3,2,0.6834647286846014,0.6879592203007654
moderate,9,retained_certificates,4,1,0.0,0.0
moderate,9,retained_certificates,5,2,0.4439108609730402,0.445057083631621
moderate,9,retained_certificates,6,2,0.24231704920453634,0.24456026071592118
moderate,9,retained_certificates,7,3,0.6834647286846014,0.6879592203007654
moderate,9,retained_certificates,8,1,0.0,0.0
moderate,9,retained_certificates,9,2,0.4439108609730402,0.445057083631621
moderate,9,retained_certificates,10,2,0.24231704920453634,0.24456026071592118
moderate,9,retained_certificates,11,3,0.6834647286846014,0.6879592203007654
moderate,9,retained_certificates,12,2,0.0,0.0
moderate,9,retained_certificates,13,3,0.4439108609730402,0.445057083631621
moderate,9,retained_certificates,14,3,0.24231704920453634,0.24456026071592118
moderate,9,retained_certificates,15,4,0.6834647286846014,0.6879592203007654
moderate,9,retained_certificates,16,1,0.0,0.0
moderate,9,retained_certificates,17,2,0.4439108609730402,0.445057083631621
moderate,9,retained_certificates,18,2,0.24231704920453634,0.24456026071592118
moderate,9,retained_certificates,19,3,0.6834647286846014,0.6879592203007654
moderate,9,retained_certificates,20,2,0.0,0.0
moderate,9,retained_certificates,21,3,0.4439108609730402,0.445057083631621
moderate,9,retained_certificates,22,3,0.24231704920453634,0.24456026071592118
moderate,9,retained_certificates,23,4,0.6834647286846014,0.6879592203007654
moderate,9,retained_certificates,24,2,0.0,0.0
moderate,9,retained_certificates,25,3,0.4439108609730402,0.445057083631621
moderate,9,retained_certificates,26,3,0.24231704920453634,0.24456026071592118
moderate,9,retained_certificates,27,4,0.6834647286846014,0.6879592203007654
moderate,9,retained_certificates,28,3,0.0,0.0
moderate,9,retained_certificates,29,4,0.4439108609730402,0.445057083631621
moderate,9,retained_certificates,30,4,0.24231704920453634,0.24456026071592118
moderate,9,retained_certificates,31,5,0.6834647286846014,0.6879592203007654
moderate,9,retained_certificates,32,1,0.0,0.0
moderate,9,retained_certificates,33,2,0.4439108609730402,0.445057083631621
moderate,9,retained_certificates,34,2,0.24231704920453634,0.24456026071592118
moderate,9,retained_certificates,35,3,0.6834647286846014,0.6879592203007654
moderate,9,retained_certificates,36,2,0.0,0.0
moderate,9,retained_certificates,37,3,0.4439108609730402,0.445057083631621
moderate,9,retained_certificates,38,3,0.24231704920453634,0.24456026071592118
moderate,9,retained_certificates,39,4,0.6834647286846014,0.6879592203007654
moderate,9,retained_certificates,40,2,0.0,0.0
moderate,9,retained_certificates,41,3,0.4439108609730402,0.445057083631621
moderate,9,retained_certificates,42,3,0.24231704920453634,0.24456026071592118
moderate,9,retained_certificates,43,4,0.6834647286846014,0.6879592203007654
moderate,9,retained_certificates,44,3,0.0,0.0
moderate,9,retained_certificates,45,4,0.4439108609730402,0.445057083631621
moderate,9,retained_certificates,46,4,0.24231704920453634,0.24456026071592118
moderate,9,retained_certificates,47,5,0.6834647286846014,0.6879592203007654
moderate,9,retained_certificates,48,2,0.0,0.0
moderate,9,retained_certificates,49,3,0.4439108609730402,0.445057083631621
moderate,9,retained_certificates,50,3,0.24231704920453634,0.24456026071592118
moderate,9,retained_certificates,51,4,0.6834647286846014,0.6879592203007654
moderate,9,retained_certificates,52,3,0.0,0.0
moderate,9,retained_certificates,53,4,0.4439108609730402,0.445057083631621
moderate,9,retained_certificates,54,4,0.24231704920453634,0.24456026071592118
moderate,9,retained_certificates,55,5,0.6834647286846014,0.6879592203007654
moderate,9,retained_certificates,56,3,0.0,0.0
moderate,9,retained_certificates,57,4,0.4439108609730402,0.445057083631621
moderate,9,retained_certificates,58,4,0.24231704920453634,0.24456026071592118
moderate,9,retained_certificates,59,5,0.6834647286846014,0.6879592203007654
moderate,9,retained_certificates,60,4,0.0,0.0
moderate,9,retained_certificates,61,5,0.4439108609730402,0.445057083631621
moderate,9,retained_certificates,62,5,0.24231704920453634,0.24456026071592118
moderate,9,retained_certificates,63,6,0.6834647286846014,0.6879592203007654
moderate,10,operational,0,0,0.0,0.0
moderate,10,operational,1,1,0.5696947387496092,0.5681908045993409
moderate,10,operational,2,1,0.5665590980387742,0.5492944679938767
moderate,10,operational,3,2,0.8719995425055798,0.8518386702674468
moderate,10,operational,4,1,0.09502201359900386,0.09502201359900386
moderate,10,operational,5,2,0.6069016310513127,0.606012665959291
moderate,10,operational,6,2,0.5856151131254883,0.567679117060556
moderate,10,operational,7,3,0.8729235352326237,0.8524860813580384
moderate,10,operational,8,1,0.006407100591534043,0.006407100591534043
moderate,10,operational,9,2,0.5749305875627249,0.5737767939576335
moderate,10,operational,10,2,0.5555078238462379,0.5380682991829291
moderate,10,operational,11,3,0.8719608751518302,0.8516503451864432
moderate,10,operational,12,2,0.1466576996820672,0.1466576996820672
moderate,10,operational,13,3,0.6257094306977566,0.6251818919067271
moderate,10,operational,14,3,0.5983832557915738,0.5802687369989856
moderate,10,operational,15,4,0.8738173677308891,0.8532332968967484
moderate,10,operational,16,1,0.13491759253685132,0.13487000807336225
moderate,10,operational,17,2,0.606491074028475,0.6066290707893436
moderate,10,operational,18,2,0.5964712583011758,0.5771272225118924
moderate,10,operational,19,3,0.872707487027844,0.8523247715591626
moderate,10,operational,20,2,0.2544997546746872,0.25449451012741164
moderate,10,operational,21,3,0.6464299508970193,0.6469177761753961
moderate,10,operational,22,3,0.6430505344645767,0.6232734543130807
moderate,10,operational,23,4,0.8755533728810105,0.8550194816587302
moderate,10,operational,24,2,0.13781105793587578,0.13791828401692952
moderate,10,operational,25,3,0.6111263584726561,0.6115598295681286
moderate,10,operational,26,3,0.5859433609084665,0.5663429319428555
moderate,10,operational,27,4,0.8726836052402307,0.852053898255531
moderate,10,operational,28,3,0.2521131705708419,0.2520932986986706
moderate,10,operational,29,4,0.6534537407006842,0.6542317791737502
moderate,10,operational,30,4,0.6327455092654999,0.6123354023952094
moderate,10,operational,31,5,0.8753971873261723,0.8549581956762196
moderate,10,operational,32,1,0.2132403489741943,0.21320490620249455
moderate,10,operational,33,2,0.6547224156393661,0.6540173502797719
moderate,10,operational,34,2,0.6440186437522768,0.6264076297431682
moderate,10,operational,35,3,0.8767991565388042,0.8564178206678403
moderate,10,operational,36,2,0.25325787743192274,0.2532460654886779
moderate,10,operational,37,3,0.6740464597170748,0.6738198608610837
moderate,10,operational,38,3,0.642054684267118,0.6236575958691706
moderate,10,operational,39,4,0.8779748567841974,0.8577311804611192
moderate,10,operational,40,2,0.2028836632942248,0.20284416963883212
