bootstrap,method,target,estimate,released,lower,upper,data_access,reference,reference_se,gap
91,unit_ridge_t_learner,2,-1.1400398142239816,True,,,source_individuals,1.4590582497006377,1.6186150339094123,-2.599098063924619
91,atlas,3,2.065912077728458,True,-0.025317454133467088,4.157141609590383,archive_summaries,3.0845138211703347,2.4040923633513205,-1.0186017434418768
91,atlas_no_rejection,3,2.065912077728458,True,0.13772810075094077,3.9940960547059747,archive_summaries,3.0845138211703347,2.4040923633513205,-1.0186017434418768
91,semantic_forced,3,2.044146412299065,True,0.6457707026724242,3.4425221219257063,archive_summaries,3.0845138211703347,2.4040923633513205,-1.0403674088712696
91,ivw_meta,3,1.7435301928134368,True,,,archive_summaries,3.0845138211703347,2.4040923633513205,-1.3409836283568979
91,random_effects_meta,3,1.713239388476472,True,,,archive_summaries,3.0845138211703347,2.4040923633513205,-1.3712744326938626
91,full_nearest,3,2.7885970623462235,True,,,archive_summaries,3.0845138211703347,2.4040923633513205,-0.29591675882411117
91,ridge_meta_regression,3,2.9093959937539733,True,,,archive_summaries,3.0845138211703347,2.4040923633513205,-0.1751178274163614
91,rbf_kernel_ridge,3,2.16491819713805,True,,,archive_summaries,3.0845138211703347,2.4040923633513205,-0.9195956240322847
91,unit_ridge_t_learner,3,2.41137209737316,True,,,source_individuals,3.0845138211703347,2.4040923633513205,-0.6731417237971749
91,atlas,4,2.432730208987464,False,-1.354584720660938,6.220045138635866,archive_summaries,3.3007054010300405,2.164566926685096,-0.8679751920425764
91,atlas_no_rejection,4,2.432730208987464,True,-0.9695664817067327,5.835026899681661,archive_summaries,3.3007054010300405,2.164566926685096,-0.8679751920425764
91,semantic_forced,4,1.851731857372541,True,0.2339336828619727,3.4695300318831093,archive_summaries,3.3007054010300405,2.164566926685096,-1.4489735436574995
91,ivw_meta,4,1.7435301928134368,True,,,archive_summaries,3.3007054010300405,2.164566926685096,-1.5571752082166037
91,random_effects_meta,4,1.713239388476472,True,,,archive_summaries,3.3007054010300405,2.164566926685096,-1.5874660125535685
91,full_nearest,4,3.9266474790012147,True,,,archive_summaries,3.3007054010300405,2.164566926685096,0.6259420779711742
91,ridge_meta_regression,4,8.211683614393227,True,,,archive_summaries,3.3007054010300405,2.164566926685096,4.910978213363187
91,rbf_kernel_ridge,4,4.4275036611757566,True,,,archive_summaries,3.3007054010300405,2.164566926685096,1.126798260145716
91,unit_ridge_t_learner,4,2.05127998599227,True,,,source_individuals,3.3007054010300405,2.164566926685096,-1.2494254150377704
91,atlas,5,-0.792033648011011,False,-6.2088197899466735,4.624752493924651,archive_summaries,0.4323519594250853,1.2589774587553715,-1.2243856074360964
91,atlas_no_rejection,5,-0.792033648011011,True,-5.985793997348053,4.401726701326031,archive_summaries,0.4323519594250853,1.2589774587553715,-1.2243856074360964
91,semantic_forced,5,1.2405769478435762,True,-0.721030081610966,3.2021839772981187,archive_summaries,0.4323519594250853,1.2589774587553715,0.8082249884184909
91,ivw_meta,5,1.7435301928134368,True,,,archive_summaries,0.4323519594250853,1.2589774587553715,1.3111782333883515
91,random_effects_meta,5,1.713239388476472,True,,,archive_summaries,0.4323519594250853,1.2589774587553715,1.2808874290513867
91,full_nearest,5,-1.277724176976589,True,,,archive_summaries,0.4323519594250853,1.2589774587553715,-1.7100761364016743
91,ridge_meta_regression,5,1.0865698470336151,True,,,archive_summaries,0.4323519594250853,1.2589774587553715,0.6542178876085298
91,rbf_kernel_ridge,5,-0.07051814067480122,True,,,archive_summaries,0.4323519594250853,1.2589774587553715,-0.5028701000998865
91,unit_ridge_t_learner,5,0.40882423041106525,True,,,source_individuals,0.4323519594250853,1.2589774587553715,-0.02352772901402006
92,atlas,0,-1.2592928664782999,True,-4.03923760665107,1.5206518736944699,archive_summaries,-0.5709224527994792,1.4788984866026345,-0.6883704136788207
92,atlas_no_rejection,0,-1.2592928664782999,True,-3.705206426604602,1.186620693648002,archive_summaries,-0.5709224527994792,1.4788984866026345,-0.6883704136788207
92,semantic_forced,0,-0.02749209890029064,True,-1.7971856808140236,1.7422014830134422,archive_summaries,-0.5709224527994792,1.4788984866026345,0.5434303538991885
