sweep_key,sweep_label,level,method,repetitions,accepted_repetitions,acceptance_rate,rejection_rate,accepted_mae,accepted_rmse,accepted_bias,accepted_sign_accuracy,interval_coverage,mean_interval_width,mean_certificate_radius,mean_representation_term,mean_curvature_term,mean_hidden_moderator_term
sample_size,units per experiment,400.0,atlas,200,93,0.465,0.535,0.1119306490601281,0.13599310917783378,-0.09200829387736958,0.9032258064516129,1.0,3.355246408393073,1.6776232041965364,0.00937193234369061,0.9302342484764948,0.6200000000000001
sample_size,units per experiment,400.0,atlas_no_rejection,200,200,1.0,0.0,0.1516426498816163,0.1854661128542301,-0.1327939987550474,0.83,1.0,3.355246408393073,1.6776232041965364,0.00937193234369061,0.9302342484764948,0.6200000000000001
sample_size,units per experiment,400.0,semantic_forced,200,200,1.0,0.0,0.22642938464840867,0.28609956417752885,-0.13724702620591425,0.785,1.0,4.549595108779908,2.274797554389954,0.6465573211598067,0.9056516876692393,0.6200000000000001
sample_size,units per experiment,400.0,nearest_semantic,200,200,1.0,0.0,0.4857986123382592,0.5942959622794808,-0.018682258868356075,0.75,1.0,5.005808340216458,2.502904170108229,1.6112838669601046,0.0,0.6200000000000001
sample_size,units per experiment,400.0,global_mean,200,200,1.0,0.0,0.3009550161593487,0.3729250380779448,-0.15880433597762766,0.75,1.0,5.332653675601396,2.6663268378006983,0.9009770019329051,1.0493175567358008,0.6200000000000001
sample_size,units per experiment,1000.0,atlas,200,121,0.605,0.395,0.11641484170044682,0.13685785132019576,-0.09754111439421118,0.9008264462809917,1.0,3.253586123034523,1.6267930615172614,0.003165505955657388,0.9287885740652162,0.6200000000000001
sample_size,units per experiment,1000.0,atlas_no_rejection,200,200,1.0,0.0,0.13798421832031899,0.1637034962190854,-0.12317360473863971,0.855,1.0,3.253586123034523,1.6267930615172614,0.003165505955657388,0.9287885740652162,0.6200000000000001
sample_size,units per experiment,1000.0,semantic_forced,200,200,1.0,0.0,0.22687141575132763,0.28533254170513805,-0.13200502069936712,0.81,1.0,4.472610427620577,2.2363052138102884,0.6462984307915173,0.9051731063016785,0.6200000000000001
sample_size,units per experiment,1000.0,nearest_semantic,200,200,1.0,0.0,0.47666084694009386,0.5850199075131359,-0.04624248390102785,0.735,1.0,4.772518600636574,2.386259300318287,1.594471536979592,0.0,0.6200000000000001
sample_size,units per experiment,1000.0,global_mean,200,200,1.0,0.0,0.30167202342948607,0.3756285350894101,-0.15420938698006595,0.78,1.0,5.2744464591264775,2.6372232295632387,0.9070778848333828,1.049409198539025,0.6200000000000001
scientific_tolerance,scientific tolerance,1.25,atlas,200,3,0.015,0.985,0.11975795596623597,0.1368864566306593,-0.004306787739586204,1.0,1.0,3.3747455051784643,1.6873727525892321,0.007652513289279676,0.9438656524613256,0.6200000000000001
scientific_tolerance,scientific tolerance,1.25,atlas_no_rejection,200,200,1.0,0.0,0.15621045108643905,0.18925277563029297,-0.14841551379535567,0.87,1.0,3.3747455051784643,1.6873727525892321,0.007652513289279676,0.9438656524613256,0.6200000000000001
scientific_tolerance,scientific tolerance,1.25,semantic_forced,200,200,1.0,0.0,0.20120278475254985,0.256455754979167,-0.11230018641727071,0.865,1.0,4.468498783024706,2.234249391512353,0.6077632105298081,0.9037023134481535,0.6200000000000001
scientific_tolerance,scientific tolerance,1.25,nearest_semantic,200,200,1.0,0.0,0.4368719402977155,0.551452563124986,-0.06310725049088975,0.765,1.0,4.966453338357525,2.4832266691787623,1.5916063660306383,0.0,0.6200000000000001
scientific_tolerance,scientific tolerance,1.25,global_mean,200,200,1.0,0.0,0.2641082691222535,0.3366648920269941,-0.11389710756508897,0.83,1.0,5.200889078742803,2.6004445393714013,0.8340445022366209,1.0503677580027881,0.6200000000000001
scientific_tolerance,scientific tolerance,1.65,atlas,200,92,0.46,0.54,0.12091437132803941,0.143403123963278,-0.1093335216423237,0.9239130434782609,1.0,3.3747455051784643,1.6873727525892321,0.007652513289279676,0.9438656524613256,0.6200000000000001
scientific_tolerance,scientific tolerance,1.65,atlas_no_rejection,200,200,1.0,0.0,0.15621045108643905,0.18925277563029297,-0.14841551379535567,0.87,1.0,3.3747455051784643,1.6873727525892321,0.007652513289279676,0.9438656524613256,0.6200000000000001
scientific_tolerance,scientific tolerance,1.65,semantic_forced,200,200,1.0,0.0,0.20120278475254985,0.256455754979167,-0.11230018641727071,0.865,1.0,4.468498783024706,2.234249391512353,0.6077632105298081,0.9037023134481535,0.6200000000000001
scientific_tolerance,scientific tolerance,1.65,nearest_semantic,200,200,1.0,0.0,0.4368719402977155,0.551452563124986,-0.06310725049088975,0.765,1.0,4.966453338357525,2.4832266691787623,1.5916063660306383,0.0,0.6200000000000001
scientific_tolerance,scientific tolerance,1.65,global_mean,200,200,1.0,0.0,0.2641082691222535,0.3366648920269941,-0.11389710756508897,0.83,1.0,5.200889078742803,2.6004445393714013,0.8340445022366209,1.0503677580027881,0.6200000000000001
scientific_tolerance,scientific tolerance,2.05,atlas,200,189,0.945,0.055,0.15079963518532494,0.18164316420155022,-0.14255102429528962,0.8677248677248677,1.0,3.3747455051784643,1.6873727525892321,0.007652513289279676,0.9438656524613256,0.6200000000000001
scientific_tolerance,scientific tolerance,2.05,atlas_no_rejection,200,200,1.0,0.0,0.15621045108643905,0.18925277563029297,-0.14841551379535567,0.87,1.0,3.3747455051784643,1.6873727525892321,0.007652513289279676,0.9438656524613256,0.6200000000000001
scientific_tolerance,scientific tolerance,2.05,semantic_forced,200,200,1.0,0.0,0.20120278475254985,0.256455754979167,-0.11230018641727071,0.865,1.0,4.468498783024706,2.234249391512353,0.6077632105298081,0.9037023134481535,0.6200000000000001
scientific_tolerance,scientific tolerance,2.05,nearest_semantic,200,200,1.0,0.0,0.4368719402977155,0.551452563124986,-0.06310725049088975,0.765,1.0,4.966453338357525,2.4832266691787623,1.5916063660306383,0.0,0.6200000000000001
scientific_tolerance,scientific tolerance,2.05,global_mean,200,200,1.0,0.0,0.2641082691222535,0.3366648920269941,-0.11389710756508897,0.83,1.0,5.200889078742803,2.6004445393714013,0.8340445022366209,1.0503677580027881,0.6200000000000001
