method,seed_batch,replicate,split_seed,target_object_id,heldout_local_contrast,reconstructed_contrast,signed_reconstruction_error,absolute_reconstruction_error,accepted,interval_lower,interval_upper,interval_includes_reference,certificate_radius
nearest_semantic,2,4,228318980,local_031,1.2309529786759805,3.861732006597601,2.6307790279216205,2.6307790279216205,True,0.6843493760045964,7.039114637190606,True,3.1773826305930046
global_mean,2,4,228318980,local_031,1.2309529786759805,1.8039136652706902,0.5729606865947097,0.5729606865947097,True,0.7915433356751413,2.816283994866239,True,1.0123703295955488
atlas,2,4,228318980,local_036,0.5736582618550501,0.645549982805153,0.07189172095010288,0.07189172095010288,True,-1.5502304905487436,2.8413304561590493,True,2.1957804733538966
atlas_no_rejection,2,4,228318980,local_036,0.5736582618550501,0.645549982805153,0.07189172095010288,0.07189172095010288,True,-1.4205081602026437,2.7116081258129494,True,2.0660581430077967
semantic_forced,2,4,228318980,local_036,0.5736582618550501,0.5385582388671194,-0.03510002298793069,0.03510002298793069,True,-0.5050285910646101,1.582145068798849,True,1.0435868299317295
nearest_semantic,2,4,228318980,local_036,0.5736582618550501,1.2303015876183143,0.6566433257632642,0.6566433257632642,True,-1.3095070066958292,3.770110181932458,True,2.5398085943141435
global_mean,2,4,228318980,local_036,0.5736582618550501,1.8039136652706902,1.23025540341564,1.23025540341564,True,0.5344677598324408,3.0733595707089396,True,1.2694459054382494
atlas,2,4,228318980,local_043,2.162841306612088,3.3603196941868987,1.1974783875748107,1.1974783875748107,False,0.03856947607701633,6.682069912296781,True,3.3217502181098824
atlas_no_rejection,2,4,228318980,local_043,2.162841306612088,3.3603196941868987,1.1974783875748107,1.1974783875748107,True,0.2144130012237193,6.506226387150078,True,3.1459066929631794
semantic_forced,2,4,228318980,local_043,2.162841306612088,3.4337237582118214,1.2708824515997335,1.2708824515997335,True,1.9141310025215323,4.95331651390211,True,1.519592755690289
nearest_semantic,2,4,228318980,local_043,2.162841306612088,3.653826071602956,1.490984764990868,1.490984764990868,True,-0.685502793525294,7.993154936731206,True,4.33932886512825
global_mean,2,4,228318980,local_043,2.162841306612088,1.8039136652706902,-0.35892764134139776,0.35892764134139776,True,0.36813760615427027,3.23968972438711,True,1.43577605911642
atlas,2,4,228318980,local_046,1.0081273739306953,0.30757901929085535,-0.7005483546398399,0.7005483546398399,False,-3.918314726194182,4.533472764775893,True,4.225893745485037
atlas_no_rejection,2,4,228318980,local_046,1.0081273739306953,0.30757901929085535,-0.7005483546398399,0.7005483546398399,True,-3.7343068891095172,4.349464927691228,True,4.041885908400372
semantic_forced,2,4,228318980,local_046,1.0081273739306953,0.5530434990318025,-0.4550838748988928,0.4550838748988928,True,-1.0255947657418307,2.1316817638054357,True,1.5786382647736332
nearest_semantic,2,4,228318980,local_046,1.0081273739306953,0.766750504069857,-0.24137686986083828,0.24137686986083828,True,-6.135377434742234,7.668878442881948,True,6.902127938812091
global_mean,2,4,228318980,local_046,1.0081273739306953,1.8039136652706902,0.7957862913399949,0.7957862913399949,True,1.015637837501517,2.5921894930398635,False,0.7882758277691733
atlas,2,4,228318980,local_052,1.2522175806439106,0.999887837146578,-0.2523297434973326,0.2523297434973326,False,-3.754301525860254,5.75407720015341,True,4.754189363006832
atlas_no_rejection,2,4,228318980,local_052,1.2522175806439106,0.999887837146578,-0.2523297434973326,0.2523297434973326,True,-3.5531492156746562,5.552924889967812,True,4.553037052821234
semantic_forced,2,4,228318980,local_052,1.2522175806439106,0.9640149135939113,-0.2882026670499993,0.2882026670499993,True,-1.4155340345559901,3.343563861743813,True,2.3795489481499015
nearest_semantic,2,4,228318980,local_052,1.2522175806439106,0.999887837146578,-0.2523297434973326,0.2523297434973326,True,-3.3505018866737304,5.3502775609668864,True,4.350389723820308
global_mean,2,4,228318980,local_052,1.2522175806439106,1.8039136652706902,0.5516960846267795,0.5516960846267795,True,-0.5544335171662795,4.16226084770766,True,2.3583471824369697
atlas,2,4,228318980,local_053,-1.1486642040449873,-0.19106011185393396,0.9576040921910534,0.9576040921910534,True,-2.9272916559951465,2.5451714322872787,True,2.7362315441412126
atlas_no_rejection,2,4,228318980,local_053,-1.1486642040449873,-0.19106011185393396,0.9576040921910534,0.9576040921910534,True,-2.716765686520008,2.3346454628121402,True,2.525705574666074
semantic_forced,2,4,228318980,local_053,-1.1486642040449873,0.716504856830345,1.8651690608753322,1.8651690608753322,True,-0.7275632210457722,2.160572934706462,False,1.4440680778761172
nearest_semantic,2,4,228318980,local_053,-1.1486642040449873,0.7343614374671263,1.8830256415121136,1.8830256415121136,True,-2.6903127132925144,4.159035588226767,True,3.4246741507596408
global_mean,2,4,228318980,local_053,-1.1486642040449873,1.8039136652706902,2.9525778693156775,2.9525778693156775,True,0.529592521681945,3.0782348088594356,False,1.2743211435887452
atlas,2,4,228318980,local_072,-1.481148929614375,-0.9057088053966693,0.5754401242177056,0.5754401242177056,True,-3.140345930428748,1.3289283196354098,True,2.234637125032079
atlas_no_rejection,2,4,228318980,local_072,-1.481148929614375,-0.9057088053966693,0.5754401242177056,0.5754401242177056,True,-3.0234559334893936,1.2120383226960552,True,2.1177471280927245
semantic_forced,2,4,228318980,local_072,-1.481148929614375,0.3152547016361592,1.7964036312505343,1.7964036312505343,True,-0.7582974751645443,1.3888068784368626,False,1.0735521768007035
nearest_semantic,2,4,228318980,local_072,-1.481148929614375,2.421905947816138,3.903054877430513,3.903054877430513,True,-4.985330497570657,9.829142393202932,True,7.407236445386795
global_mean,2,4,228318980,local_072,-1.481148929614375,1.8039136652706902,3.285062594885065,3.285062594885065,True,0.9827280683163644,2.625099262225016,False,0.8211855969543258
atlas,2,4,228318980,local_080,1.3884928186035155,0.41039603448924855,-0.9780967841142669,0.9780967841142669,True,-1.9540774948832167,2.7748695638617136,True,2.3644735293724652
atlas_no_rejection,2,4,228318980,local_080,1.3884928186035155,0.41039603448924855,-0.9780967841142669,0.9780967841142669,True,-1.7454660167419347,2.566258085720432,True,2.1558620512311832
semantic_forced,2,4,228318980,local_080,1.3884928186035155,0.4689266508885455,-0.91956616771497,0.91956616771497,True,-0.7754869430934757,1.7133402448705666,True,1.2444135939820211
nearest_semantic,2,4,228318980,local_080,1.3884928186035155,0.4895771132022282,-0.8989157054012873,0.8989157054012873,True,-2.0396651660022265,3.018819392406683,True,2.5292422792044547
global_mean,2,4,228318980,local_080,1.3884928186035155,1.8039136652706902,0.4154208466671747,0.4154208466671747,True,0.5272343261477803,3.0805930043936,True,1.2766793391229099
atlas,2,4,228318980,local_083,3.192841780011454,0.992482807259081,-2.2003589727523734,2.2003589727523734,True,-2.0387487511854543,4.023714365703616,True,3.031231558444535
atlas_no_rejection,2,4,228318980,local_083,3.192841780011454,0.992482807259081,-2.2003589727523734,2.2003589727523734,True,-1.9284991570989136,3.9134647716170754,True,2.9209819643579946
semantic_forced,2,4,228318980,local_083,3.192841780011454,0.7632550530409895,-2.4295867269704647,2.4295867269704647,True,-1.103527077748765,2.630037183830744,False,1.8667821307897545
nearest_semantic,2,4,228318980,local_083,3.192841780011454,1.2106035189410012,-1.982238261070453,1.982238261070453,True,-5.740454807055436,8.161661844937438,True,6.951058325996438
global_mean,2,4,228318980,local_083,3.192841780011454,1.8039136652706902,-1.388928114740764,1.388928114740764,True,0.6706740167856968,2.9371533137556836,False,1.1332396484849934
atlas,2,4,228318980,local_084,1.2955399081796255,1.2189212920970434,-0.07661861608258214,0.07661861608258214,True,-2.0531974282644416,4.491040012458528,True,3.272118720361485
atlas_no_rejection,2,4,228318980,local_084,1.2955399081796255,1.2189212920970434,-0.07661861608258214,0.07661861608258214,True,-1.887317475789882,4.325160059983968,True,3.1062387678869254
semantic_forced,2,4,228318980,local_084,1.2955399081796255,1.1006201611565092,-0.19491974702311632,0.19491974702311632,True,-1.3562447635304724,3.5574850858434908,True,2.4568649246869816
nearest_semantic,2,4,228318980,local_084,1.2955399081796255,1.6104133850546454,0.3148734768750199,0.3148734768750199,True,-2.644239439211967,5.865066209321258,True,4.254652824266612
global_mean,2,4,228318980,local_084,1.2955399081796255,1.8039136652706902,0.5083737570910647,0.5083737570910647,True,-0.6396019677392122,4.247429298280593,True,2.4435156330099024
atlas,2,4,228318980,local_087,-0.3145730268546387,0.6163914272949818,0.9309644541496205,0.9309644541496205,True,-1.303327155073101,2.5361100096630644,True,1.9197185823680827
atlas_no_rejection,2,4,228318980,local_087,-0.3145730268546387,0.6163914272949818,0.9309644541496205,0.9309644541496205,True,-1.171826207988039,2.4046090625780026,True,1.7882176352830208
semantic_forced,2,4,228318980,local_087,-0.3145730268546387,0.21769611778448533,0.5322691446391241,0.5322691446391241,True,-0.9998466371685981,1.435238872737569,True,1.2175427549530835
nearest_semantic,2,4,228318980,local_087,-0.3145730268546387,-0.41983662442111847,-0.10526359756647974,0.10526359756647974,True,-3.9838154679933835,3.1441422191511466,True,3.563978843572265
global_mean,2,4,228318980,local_087,-0.3145730268546387,1.8039136652706902,2.118486692125329,2.118486692125329,True,0.7409457389630771,2.866881591578303,False,1.062967926307613
atlas,2,4,228318980,local_088,2.8589108825256133,2.215655978469357,-0.6432549040562563,0.6432549040562563,True,-0.9712610069432368,5.402572963881951,True,3.186916985412594
atlas_no_rejection,2,4,228318980,local_088,2.8589108825256133,2.215655978469357,-0.6432549040562563,0.6432549040562563,True,-0.7133189453353124,5.144630902274026,True,2.9289749238046694
semantic_forced,2,4,228318980,local_088,2.8589108825256133,2.689984537023144,-0.1689263455024692,0.1689263455024692,True,1.2347054323910833,4.145263641655205,True,1.4552791046320608
nearest_semantic,2,4,228318980,local_088,2.8589108825256133,3.890250156784058,1.0313392742584448,1.0313392742584448,True,0.11274597286915311,7.667754340698963,True,3.777504183914905
global_mean,2,4,228318980,local_088,2.8589108825256133,1.8039136652706902,-1.0549972172549231,1.0549972172549231,True,0.5544204089925417,3.053406921548839,True,1.2494932562781484
atlas,2,4,228318980,local_090,-0.004471062320401842,0.20252750740279263,0.20699856972319447,0.20699856972319447,True,-1.2852313355995821,1.6902863504051673,True,1.4877588430023747
atlas_no_rejection,2,4,228318980,local_090,-0.004471062320401842,0.20252750740279263,0.20699856972319447,0.20699856972319447,True,-1.1713099842912114,1.5763649990967965,True,1.373837491694004
semantic_forced,2,4,228318980,local_090,-0.004471062320401842,0.3446806251072869,0.34915168742768876,0.34915168742768876,True,-0.5828651676059572,1.272226417820531,True,0.9275457927132441
nearest_semantic,2,4,228318980,local_090,-0.004471062320401842,0.6554998568021326,0.6599709191225345,0.6599709191225345,True,-1.9993204518150862,3.3103201654193515,True,2.654820308617219
global_mean,2,4,228318980,local_090,-0.004471062320401842,1.8039136652706902,1.808384727591092,1.808384727591092,True,0.7868633617860106,2.82096396875537,False,1.0170503034846796
atlas,2,4,228318980,local_091,2.9606815474444153,2.9157367471343005,-0.04494480031011472,0.04494480031011472,True,0.7082782467225304,5.123195247546071,True,2.20745850041177
atlas_no_rejection,2,4,228318980,local_091,2.9606815474444153,2.9157367471343005,-0.04494480031011472,0.04494480031011472,True,0.8241527413850944,5.007320752883507,True,2.091584005749206
semantic_forced,2,4,228318980,local_091,2.9606815474444153,2.62444803163492,-0.3362335158094951,0.3362335158094951,True,1.376217067546383,3.872678995723457,True,1.2482309640885372
nearest_semantic,2,4,228318980,local_091,2.9606815474444153,1.4627749467232762,-1.497906600721139,1.497906600721139,True,-3.121233513508794,6.046783406955346,True,4.58400846023207
global_mean,2,4,228318980,local_091,2.9606815474444153,1.8039136652706902,-1.156767882173725,1.156767882173725,True,0.6020875155620729,3.0057398149793073,True,1.2018261497086173
atlas,2,4,228318980,local_108,6.578980262744062,6.01229685225924,-0.5666834104848215,0.5666834104848215,True,3.160218025235222,8.864375679283258,True,2.8520788270240183
atlas_no_rejection,2,4,228318980,local_108,6.578980262744062,6.01229685225924,-0.5666834104848215,0.5666834104848215,True,3.260435969247107,8.764157735271374,True,2.751860883012133
semantic_forced,2,4,228318980,local_108,6.578980262744062,4.295100140520998,-2.2838801222230636,2.2838801222230636,True,2.861392747040249,5.7288075340017475,False,1.433707393480749
nearest_semantic,2,4,228318980,local_108,6.578980262744062,6.346695914633365,-0.23228434811069665,0.23228434811069665,True,2.3057806906842924,10.387611138582438,True,4.040915223949073
global_mean,2,4,228318980,local_108,6.578980262744062,1.8039136652706902,-4.775066597473371,4.775066597473371,True,0.37657518185954286,3.2312521486818375,False,1.4273384834111473
atlas,2,4,228318980,local_110,-0.9447126583523211,0.7442114472414796,1.6889241055938007,1.6889241055938007,True,-1.53429580839991,3.0227187028828695,True,2.2785072556413897
atlas_no_rejection,2,4,228318980,local_110,-0.9447126583523211,0.7442114472414796,1.6889241055938007,1.6889241055938007,True,-1.372717336559998,2.861140231042957,True,2.1169287838014776
semantic_forced,2,4,228318980,local_110,-0.9447126583523211,0.48480941971704666,1.4295220780693678,1.4295220780693678,True,-0.46828556964879237,1.4379044090828856,False,0.953094989365839
nearest_semantic,2,4,228318980,local_110,-0.9447126583523211,1.153900891534212,2.098613549886533,2.098613549886533,True,-1.552354910001779,3.860156693070203,True,2.706255801535991
global_mean,2,4,228318980,local_110,-0.9447126583523211,1.8039136652706902,2.7486263236230113,2.7486263236230113,True,0.6605322761511638,2.9472950543902163,False,1.1433813891195264
atlas,2,5,1870490084,local_001,1.725786379496256,1.441077225010217,-0.28470915448603895,0.28470915448603895,False,-2.0536106636237115,4.935765113644146,True,3.4946878886339285
atlas_no_rejection,2,5,1870490084,local_001,1.725786379496256,1.441077225010217,-0.28470915448603895,0.28470915448603895,True,-1.8653858460424337,4.747540296062867,True,3.306463071052651
semantic_forced,2,5,1870490084,local_001,1.725786379496256,1.3465431696228884,-0.37924320987336757,0.37924320987336757,True,-0.8391314579073559,3.532217797153133,True,2.1856746275302443
nearest_semantic,2,5,1870490084,local_001,1.725786379496256,1.2955399081796255,-0.4302464713166305,0.4302464713166305,True,-2.5993179612712094,5.19039777763046,True,3.894857869450835
global_mean,2,5,1870490084,local_001,1.725786379496256,1.5082142986544758,-0.21757208084178026,0.21757208084178026,True,-0.9433579337879421,3.959786531096894,True,2.451572232442418
atlas,2,5,1870490084,local_006,6.879289266540233,5.526467423271093,-1.3528218432691403,1.3528218432691403,False,1.4848553441998353,9.56807950234235,True,4.041612079071258
atlas_no_rejection,2,5,1870490084,local_006,6.879289266540233,5.526467423271093,-1.3528218432691403,1.3528218432691403,True,1.70187491808819,9.351059928453996,True,3.824592505182903
semantic_forced,2,5,1870490084,local_006,6.879289266540233,3.035110491820909,-3.8441787747193246,3.8441787747193246,True,1.3579657131987046,4.712255270443113,False,1.6771447786222042
nearest_semantic,2,5,1870490084,local_006,6.879289266540233,6.578980262744062,-0.30030900379617176,0.30030900379617176,True,2.1999700889494376,10.957990436538687,True,4.379010173794624
global_mean,2,5,1870490084,local_006,6.879289266540233,1.5082142986544758,-5.3710749678857574,5.3710749678857574,True,-0.014873830489879447,3.031302427798831,False,1.5230881291443552
atlas,2,5,1870490084,local_007,3.4813968680245533,3.1436308091385037,-0.3377660588860496,0.3377660588860496,True,0.11175458328357113,6.175507034993436,True,3.0318762258549325
atlas_no_rejection,2,5,1870490084,local_007,3.4813968680245533,3.1436308091385037,-0.3377660588860496,0.3377660588860496,True,0.2955199084150619,5.991741709861945,True,2.8481109007234418
semantic_forced,2,5,1870490084,local_007,3.4813968680245533,2.780672993408358,-0.7007238746161955,0.7007238746161955,True,0.9906716890385652,4.570674297778151,True,1.7900013043697927
nearest_semantic,2,5,1870490084,local_007,3.4813968680245533,3.3243548706847355,-0.15704199733981783,0.15704199733981783,True,-1.0634146611946154,7.712124402564086,True,4.387769531879351
global_mean,2,5,1870490084,local_007,3.4813968680245533,1.5082142986544758,-1.9731825693700775,1.9731825693700775,True,-0.0037321766030513626,3.0201607739120027,False,1.5119464752575271
atlas,2,5,1870490084,local_015,2.732424938964845,2.7633763448010566,0.0309514058362117,0.0309514058362117,False,-0.5560386634391326,6.082791353041246,True,3.319415008240189
atlas_no_rejection,2,5,1870490084,local_015,2.732424938964845,2.7633763448010566,0.0309514058362117,0.0309514058362117,True,-0.19810014494849026,5.724852834550603,True,2.961476489749547
semantic_forced,2,5,1870490084,local_015,2.732424938964845,3.8415625841743952,1.1091376452095503,1.1091376452095503,True,2.2442919706936544,5.438833197655136,True,1.5972706134807408
nearest_semantic,2,5,1870490084,local_015,2.732424938964845,5.689955578486124,2.9575306395212793,2.9575306395212793,True,1.8754732848553672,9.504437872116881,True,3.814482293630757
global_mean,2,5,1870490084,local_015,2.732424938964845,1.5082142986544758,-1.2242106403103692,1.2242106403103692,True,0.1200168962644812,2.89641170104447,True,1.3881974023899946
atlas,2,5,1870490084,local_019,-0.01264156401752281,0.6549495646692491,0.667591128686772,0.667591128686772,False,-2.6679614596455856,3.9778605889840843,True,3.322911024314835
atlas_no_rejection,2,5,1870490084,local_019,-0.01264156401752281,0.6549495646692491,0.667591128686772,0.667591128686772,True,-2.3053947171613833,3.615293846499882,True,2.9603442818306327
semantic_forced,2,5,1870490084,local_019,-0.01264156401752281,2.322469256722942,2.3351108207404647,2.3351108207404647,True,0.8994224992708095,3.7455160141750743,False,1.4230467574521324
nearest_semantic,2,5,1870490084,local_019,-0.01264156401752281,2.162841306612088,2.1754828706296108,2.1754828706296108,True,-1.854924719271689,6.180607332495865,True,4.017766025883777
global_mean,2,5,1870490084,local_019,-0.01264156401752281,1.5082142986544758,1.5208558626719986,1.5208558626719986,True,0.14563233696532962,2.8707962603436217,False,1.3625819616891461
atlas,2,5,1870490084,local_020,2.7806031550089534,0.41649004181784155,-2.3641131131911117,2.3641131131911117,True,-2.698073318219061,3.531053401854744,True,3.1145633600369025
atlas_no_rejection,2,5,1870490084,local_020,2.7806031550089534,0.41649004181784155,-2.3641131131911117,2.3641131131911117,True,-2.492744625724007,3.3257247093596902,True,2.9092346675418486
semantic_forced,2,5,1870490084,local_020,2.7806031550089534,1.1011913657405255,-1.679411789268428,1.679411789268428,True,-0.9439912143994138,3.1463739458804647,True,2.0451825801399393
nearest_semantic,2,5,1870490084,local_020,2.7806031550089534,2.4518820236124466,-0.3287211313965068,0.3287211313965068,True,-5.189896523297761,10.093660570522655,True,7.641778546910207
global_mean,2,5,1870490084,local_020,2.7806031550089534,1.5082142986544758,-1.2723888563544776,1.2723888563544776,True,0.1101276719763935,2.906300925332558,True,1.3980866266780823
atlas,2,5,1870490084,local_027,6.076206580528844,5.319088549908465,-0.7571180306203784,0.7571180306203784,True,2.2944795979532655,8.343697501863666,True,3.0246089519551997
atlas_no_rejection,2,5,1870490084,local_027,6.076206580528844,5.319088549908465,-0.7571180306203784,0.7571180306203784,True,2.4611280083569747,8.177049091459956,True,2.8579605415514906
semantic_forced,2,5,1870490084,local_027,6.076206580528844,3.538969921327919,-2.5372366592009246,2.5372366592009246,True,2.0511044697224388,5.0268353729334,False,1.4878654516054803
nearest_semantic,2,5,1870490084,local_027,6.076206580528844,6.216447191482935,0.14024061095409124,0.14024061095409124,True,2.026522260862694,10.406372122103175,True,4.189924930620241
global_mean,2,5,1870490084,local_027,6.076206580528844,1.5082142986544758,-4.567992281874368,4.567992281874368,True,-0.010187891291426387,3.0266164886003777,False,1.5184021899459021
atlas,2,5,1870490084,local_030,4.664717645328949,2.022578356375939,-2.6421392889530098,2.6421392889530098,False,-1.5203911649169046,5.565547877668783,True,3.542969521292844
atlas_no_rejection,2,5,1870490084,local_030,4.664717645328949,2.022578356375939,-2.6421392889530098,2.6421392889530098,True,-1.3981079834925483,5.443264696244427,True,3.4206863398684875
semantic_forced,2,5,1870490084,local_030,4.664717645328949,0.8426666779179117,-3.8220509674110374,3.8220509674110374,True,-0.9222032975049557,2.6075366533407793,False,1.7648699754228674
nearest_semantic,2,5,1870490084,local_030,4.664717645328949,3.192841780011454,-1.4718758653174948,1.4718758653174948,True,-4.411857686257582,10.79754124628049,True,7.604699466269036
global_mean,2,5,1870490084,local_030,4.664717645328949,1.5082142986544758,-3.156503346674473,3.156503346674473,True,0.4671877086084555,2.549240888700496,False,1.0410265900460203
atlas,2,5,1870490084,local_032,0.6554998568021326,0.1937581780766372,-0.46174167872549543,0.46174167872549543,True,-1.7920111727635484,2.179527528916823,True,1.9857693508401857
atlas_no_rejection,2,5,1870490084,local_032,0.6554998568021326,0.1937581780766372,-0.46174167872549543,0.46174167872549543,True,-1.6522530487411546,2.0397694048944293,True,1.846011226817792
semantic_forced,2,5,1870490084,local_032,0.6554998568021326,-0.19231284820182878,-0.8478127050039614,0.8478127050039614,True,-1.635630579502822,1.2510048830991645,True,1.4433177313009933
nearest_semantic,2,5,1870490084,local_032,0.6554998568021326,-0.7585864227082997,-1.4140862795104323,1.4140862795104323,True,-3.762259762369145,2.2450869169525456,True,3.0036733396608453
global_mean,2,5,1870490084,local_032,0.6554998568021326,1.5082142986544758,0.8527144418523431,0.8527144418523431,True,0.559161650919315,2.4572669463896366,True,0.9490526477351607
atlas,2,5,1870490084,local_033,2.6824910593668623,2.810228277592721,0.12773721822585893,0.12773721822585893,True,0.2805062490888659,5.3399503060965765,True,2.5297220285038553
atlas_no_rejection,2,5,1870490084,local_033,2.6824910593668623,2.810228277592721,0.12773721822585893,0.12773721822585893,True,0.4021537416343497,5.218302813551093,True,2.4080745359583715
semantic_forced,2,5,1870490084,local_033,2.6824910593668623,1.0789438367142876,-1.6035472226525747,1.6035472226525747,True,-0.12158847975461229,2.2794761531831877,False,1.2005323164689
nearest_semantic,2,5,1870490084,local_033,2.6824910593668623,3.861732006597601,1.1792409472307388,1.1792409472307388,True,0.6237508607397184,7.099713152455484,True,3.2379811458578827
global_mean,2,5,1870490084,local_033,2.6824910593668623,1.5082142986544758,-1.1742767607123865,1.1742767607123865,True,0.41376721662206073,2.602661380686891,False,1.094447082032415
atlas,2,5,1870490084,local_040,1.2805820576985676,1.5177851687082577,0.23720311100969016,0.23720311100969016,True,-0.7488504356848982,3.784420773101414,True,2.266635604393156
atlas_no_rejection,2,5,1870490084,local_040,1.2805820576985676,1.5177851687082577,0.23720311100969016,0.23720311100969016,True,-0.6036723035458549,3.6392426409623706,True,2.1214574722541126
semantic_forced,2,5,1870490084,local_040,1.2805820576985676,0.41590546834117764,-0.86467658935739,0.86467658935739,True,-0.6525041815230661,1.4843151182054213,True,1.0684096498642437
nearest_semantic,2,5,1870490084,local_040,1.2805820576985676,1.1800834039597277,-0.10049865373883993,0.10049865373883993,True,-2.07534059818362,4.435507406103076,True,3.255424002143348
global_mean,2,5,1870490084,local_040,1.2805820576985676,1.5082142986544758,0.22763224095590817,0.22763224095590817,True,0.4812512081155418,2.53517738919341,True,1.026963090538934
atlas,2,5,1870490084,local_041,-0.7189533198861513,-0.005680189062175989,0.7132731308239753,0.7132731308239753,True,-2.784712887502059,2.7733525093777067,True,2.7790326984398828
atlas_no_rejection,2,5,1870490084,local_041,-0.7189533198861513,-0.005680189062175989,0.7132731308239753,0.7132731308239753,True,-2.648887448863042,2.63752707073869,True,2.643207259800866
semantic_forced,2,5,1870490084,local_041,-0.7189533198861513,0.8542628373760304,1.5732161572621817,1.5732161572621817,True,-0.8748109596379956,2.583336634390056,True,1.729073797014026
nearest_semantic,2,5,1870490084,local_041,-0.7189533198861513,-0.8974462428457253,-0.17849292295957397,0.17849292295957397,True,-4.561667738238388,2.766775252546937,True,3.6642214953926624
global_mean,2,5,1870490084,local_041,-0.7189533198861513,1.5082142986544758,2.2271676185406273,2.2271676185406273,True,0.2863276708097511,2.7301009264992,False,1.2218866278447247
atlas,2,5,1870490084,local_042,2.659321951370733,2.381412650080944,-0.2779093012897893,0.2779093012897893,True,0.1438158627133843,4.619009437448503,True,2.2375967873675595
atlas_no_rejection,2,5,1870490084,local_042,2.659321951370733,2.381412650080944,-0.2779093012897893,0.2779093012897893,True,0.3056821938605516,4.457143106301336,True,2.075730456220392
semantic_forced,2,5,1870490084,local_042,2.659321951370733,2.6600585880343415,0.0007366366636083477,0.0007366366636083477,True,1.343735349942261,3.976381826126422,True,1.3163232380920804
nearest_semantic,2,5,1870490084,local_042,2.659321951370733,4.369789645512899,1.710467694142166,1.710467694142166,True,0.1930638476318851,8.546515443393913,True,4.176725797881014
global_mean,2,5,1870490084,local_042,2.659321951370733,1.5082142986544758,-1.1511076527162574,1.1511076527162574,True,0.16886207022984046,2.847566527079111,True,1.3393522284246353
atlas,2,5,1870490084,local_051,-1.4815165072547063,-0.1514976849801704,1.330018822274536,1.330018822274536,True,-2.2383085045113087,1.935313134550968,True,2.0868108195311383
atlas_no_rejection,2,5,1870490084,local_051,-1.4815165072547063,-0.1514976849801704,1.330018822274536,1.330018822274536,True,-2.0844835927133736,1.7814882227530329,True,1.9329859077332032
semantic_forced,2,5,1870490084,local_051,-1.4815165072547063,0.32844612706830567,1.809962634323012,1.809962634323012,True,-0.9518596508140802,1.6087519049506915,False,1.2803057778823859
nearest_semantic,2,5,1870490084,local_051,-1.4815165072547063,0.8240073865594715,2.3055238938141778,2.3055238938141778,True,-1.8681891133528103,3.5162038864717533,True,2.692196499912282
global_mean,2,5,1870490084,local_051,-1.4815165072547063,1.5082142986544758,2.989730805909182,2.989730805909182,True,0.6026859262809836,2.413742671027968,False,0.9055283723734922
atlas,2,5,1870490084,local_054,6.346695914633365,6.092747683789437,-0.25394823084392826,0.25394823084392826,False,2.390112753038256,9.795382614540618,True,3.7026349307511808
atlas_no_rejection,2,5,1870490084,local_054,6.346695914633365,6.092747683789437,-0.25394823084392826,0.25394823084392826,True,2.5391855091305606,9.646309858448312,True,3.553562174658876
semantic_forced,2,5,1870490084,local_054,6.346695914633365,3.4473515095762495,-2.8993444050571155,2.8993444050571155,True,1.7474807626907145,5.147222256461784,False,1.699870746885535
nearest_semantic,2,5,1870490084,local_054,6.346695914633365,6.578980262744062,0.23228434811069665,0.23228434811069665,True,2.368747653758124,10.78921287173,True,4.210232608985938
global_mean,2,5,1870490084,local_054,6.346695914633365,1.5082142986544758,-4.838481615978889,4.838481615978889,True,-0.08456587350758205,3.1009944708165333,False,1.5927801721620578
atlas,2,5,1870490084,local_057,2.579870385869344,3.496252619850921,0.9163822339815768,0.9163822339815768,True,1.006191977469764,5.986313262232078,True,2.490060642381157
atlas_no_rejection,2,5,1870490084,local_057,2.579870385869344,3.496252619850921,0.9163822339815768,0.9163822339815768,True,1.159507526682674,5.832997713019168,True,2.336745093168247
semantic_forced,2,5,1870490084,local_057,2.579870385869344,2.6033185278453326,0.023448141975988435,0.023448141975988435,True,1.304880356580005,3.9017566991106603,True,1.2984381712653277
nearest_semantic,2,5,1870490084,local_057,2.579870385869344,2.3066353384254437,-0.2732350474439005,0.2732350474439005,True,-1.410857507770737,6.024128184621624,True,3.7174928461961807
global_mean,2,5,1870490084,local_057,2.579870385869344,1.5082142986544758,-1.0716560872148684,1.0716560872148684,True,0.16437939832832016,2.852049198980631,True,1.3438349003261556
atlas,2,5,1870490084,local_060,6.356271346400899,4.628523935866318,-1.7277474105345805,1.7277474105345805,True,1.8324842485173543,7.424563623215282,True,2.796039687348964
atlas_no_rejection,2,5,1870490084,local_060,6.356271346400899,4.628523935866318,-1.7277474105345805,1.7277474105345805,True,2.0169717613053724,7.240076110427264,True,2.611552174560946
semantic_forced,2,5,1870490084,local_060,6.356271346400899,3.397007324321599,-2.9592640220793,2.9592640220793,True,2.0118463276101277,4.78216832103307,False,1.3851609967114713
nearest_semantic,2,5,1870490084,local_060,6.356271346400899,5.689955578486124,-0.6663157679147744,0.6663157679147744,True,1.4523323364933916,9.927578820478857,True,4.237623241992733
global_mean,2,5,1870490084,local_060,6.356271346400899,1.5082142986544758,-4.848057047746423,4.848057047746423,True,0.03477378426803601,2.9816548130409153,False,1.4734405143864397
